"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"769","Russia","Russia","Pantsir-S1","destroyed","https://i.postimg.cc/J00T0v1j/335s.png",99,714,3,"7-997143","2022-03-12"
"792","Russia","Russia","ZALA Aero KUB-BLA loitering munition","destroyed","https://i.postimg.cc/NjXyQSDr/3ds.png",109,736,3,"7-1097363","2022-03-12"
"804","Russia","Russia","Mi-28 attack helicopter","destroyed","https://twitter.com/oryxspioenkop/status/1502605989400489990",115,748,3,"7-1157483","2022-03-12"
"806","Russia","Russia","Ka-52 'Alligator' attack helicopter","destroyed","https://i.postimg.cc/1tPVQmb4/4fd6.png",116,750,3,"7-1167503","2022-03-12"
"857","Russia","Russia","Ural-4320","destroyed","https://postimg.cc/hXc2bHM2",124,797,3,"7-1247973","2022-03-12"
"858","Russia","Russia","Ural-4320","destroyed","https://postimg.cc/F1SGt9BP",124,598,3,"7-1245983","2022-03-12"
"859","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/tC7dxFFt/r2d.png",124,798,3,"7-1247983","2022-03-12"
"860","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/LsmnzMrK/13.png",124,799,3,"7-1247993","2022-03-12"
"861","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/8PnpHpHM/32fd.png",124,800,3,"7-1248003","2022-03-12"
"920","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/HL901gqB/4431.png",124,855,2,"7-1248552","2022-03-12"
"1068","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/3RNSxNCt/324.png",129,992,2,"7-1299922","2022-03-12"
"1069","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/xj6wSkMN/3ds1.png",129,993,2,"7-1299932","2022-03-12"
"1101","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/zvcmvJ5w/41.png",136,1021,3,"7-13610213","2022-03-12"
"1132","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/GpXfM7DH/12.png",1,1049,3,"380-110493","2022-03-12"
"1133","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/zfsFJ69L/4318.png",1,1050,3,"380-110503","2022-03-12"
"1161","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/k5dJtVjX/4f28.png",1,1076,2,"380-110762","2022-03-12"
"1162","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/VN6JN05r/ff7.png",1,1077,2,"380-110772","2022-03-12"
"1199","Ukraine","Soviet Union","MT-LB","captured","https://i.postimg.cc/fTkR5p00/12.png",16,1112,2,"380-1611122","2022-03-12"
"1200","Ukraine","Soviet Union","MT-LB with ZU-23 AA gun","captured","https://i.postimg.cc/kMw23yTN/37h.png",17,1113,2,"380-1711132","2022-03-12"
"1206","Ukraine","Ukraine","Vepr MRAP","captured","https://i.postimg.cc/0j3NhvTH/32dj.png",141,1118,2,"380-14111182","2022-03-12"
"1209","Ukraine","Ukraine","Unknown AFV","destroyed","https://i.postimg.cc/SNyxgzqX/3280.png",29,1121,3,"380-2911213","2022-03-12"
"1222","Ukraine","Ukraine","BMP-1 BM","destroyed","https://i.postimg.cc/gJRCW4yY/4133.png",144,1132,3,"380-14411323","2022-03-12"
"1231","Ukraine","Ukraine","BTR-4","destroyed","https://i.postimg.cc/tTgqR3M8/468p.png",145,1141,3,"380-14511413","2022-03-12"
"1282","Ukraine","Ukraine","Kozak-2","captured","https://i.postimg.cc/SK6qfZwB/42g.png",154,1190,2,"380-15411902","2022-03-12"
"1297","Ukraine","United States","FGM-148 Javelin","captured","https://i.postimg.cc/hjCGVymS/21d.png",157,1205,2,"380-15712052","2022-03-12"
"1320","Ukraine","Soviet Union","220mm BM-27 'Uragan'","captured","https://i.postimg.cc/0yh6X2cL/346.png",85,1225,2,"380-8512252","2022-03-12"
"1394","Ukraine","Soviet Union","ZiL-131","captured","https://i.postimg.cc/0jN22LVY/d1h.png",119,1296,2,"380-11912962","2022-03-12"
